,location,loc_province,loc_pulau,education_level_max
402,DKI JAKARTA,8227419.464774282,7326619.856529598,11466979.966611018
403,CIKARANG,6509462.142857143,6509462.142857143,6974653.64877161
404,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
405,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
406,PEMALANG,5119689.802955665,7326619.856529598,6802415.919704551
407,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
408,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
409,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
410,BANTEN,6509462.142857143,6509462.142857143,3788580.486935867
411,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
412,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
413,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
414,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
415,TEGAL,5119689.802955665,7326619.856529598,6802415.919704551
416,BANDUNG,5281078.357615894,7326619.856529598,6802415.919704551
417,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
418,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
419,BEKASI,6147304.742647059,7326619.856529598,6802415.919704551
420,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
421,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
422,TANGERANG,6509462.142857143,6509462.142857143,6974653.64877161
423,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
424,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
425,BEKASI,6147304.742647059,7326619.856529598,6802415.919704551
426,KARAWANG,6147304.742647059,7326619.856529598,6802415.919704551
427,BANDUNG,5281078.357615894,7326619.856529598,6802415.919704551
428,JAMBI,3910526.3157894737,3910526.3157894737,11466979.966611018
429,PALU,7248029.310344827,5901028.0,6802415.919704551
430,CIKARANG,6509462.142857143,6509462.142857143,6802415.919704551
431,ACEH,9222500.0,9222500.0,6802415.919704551
432,BEKASI,6147304.742647059,7326619.856529598,6974653.64877161
433,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
434,DKI JAKARTA,8227419.464774282,7326619.856529598,12094444.444444444
435,SUMATERA SELATAN,5834890.172413793,7206423.31372549,6802415.919704551
436,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
437,KEDIRI,5320384.615384615,5320384.615384615,6974653.64877161
438,JAWA TIMUR,5281078.357615894,7326619.856529598,6802415.919704551
439,DKI JAKARTA,8227419.464774282,7326619.856529598,11466979.966611018
440,JAWA TIMUR,5281078.357615894,7326619.856529598,6802415.919704551
441,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
442,SEMARANG,5119689.802955665,7326619.856529598,6802415.919704551
443,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
444,DKI JAKARTA,8227419.464774282,7326619.856529598,11466979.966611018
445,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
446,TANGERANG,6509462.142857143,6509462.142857143,6802415.919704551
447,SURABAYA,5281078.357615894,7326619.856529598,6802415.919704551
448,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
449,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
450,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
451,BATAM,8014655.172413793,8014655.172413793,6974653.64877161
452,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
453,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
454,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
455,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
456,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
457,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
458,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
459,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
460,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
461,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
462,TANGERANG,6509462.142857143,6509462.142857143,6802415.919704551
463,CIKARANG,6509462.142857143,6509462.142857143,6802415.919704551
464,DKI JAKARTA,8227419.464774282,7326619.856529598,11466979.966611018
465,RANGKASBITUNG,6509462.142857143,6509462.142857143,11466979.966611018
466,MEDAN,7616092.593582888,7206423.31372549,6802415.919704551
467,KALIMANTAN SELATAN,5879255.319148936,6000208.808290156,6802415.919704551
468,SERANG,6509462.142857143,6509462.142857143,6974653.64877161
469,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
470,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
471,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
472,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
473,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
474,YOGYAKARTA,4791679.339622642,4791679.339622642,6802415.919704551
475,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
476,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
477,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
478,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
479,KARAWANG,6147304.742647059,7326619.856529598,6802415.919704551
480,BEKASI,6147304.742647059,7326619.856529598,6802415.919704551
481,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
482,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
483,SURABAYA,5281078.357615894,7326619.856529598,6802415.919704551
484,TANGERANG,6509462.142857143,6509462.142857143,6802415.919704551
485,DKI JAKARTA,8227419.464774282,7326619.856529598,11466979.966611018
486,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
487,ACEH,9222500.0,9222500.0,6802415.919704551
488,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
489,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
490,DENPASAR,7955276.255506608,7955276.255506608,6802415.919704551
491,KAPUAS,5424233.766233766,6000208.808290156,6974653.64877161
492,JAMBI,3910526.3157894737,3910526.3157894737,11466979.966611018
493,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
494,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
495,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
496,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
497,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
498,BOGOR,6147304.742647059,7326619.856529598,6802415.919704551
499,SURABAYA,5281078.357615894,7326619.856529598,6802415.919704551
500,MAKASSAR,5091700.533333333,5901028.0,6802415.919704551
501,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
502,BALI,7955276.255506608,7955276.255506608,6802415.919704551
503,JAWA BARAT,6147304.742647059,7326619.856529598,6802415.919704551
504,YOGYAKARTA,4791679.339622642,4791679.339622642,6802415.919704551
505,BANTEN,6509462.142857143,6509462.142857143,6802415.919704551
506,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
507,TANGERANG,6509462.142857143,6509462.142857143,6802415.919704551
508,SURABAYA,5281078.357615894,7326619.856529598,6974653.64877161
509,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
510,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
511,CIKARANG,6509462.142857143,6509462.142857143,6802415.919704551
512,BANTEN,6509462.142857143,6509462.142857143,6974653.64877161
513,CIANJUR,6147304.742647059,7326619.856529598,6802415.919704551
514,BANDUNG,5281078.357615894,7326619.856529598,6802415.919704551
515,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
516,CIREBON,6147304.742647059,7326619.856529598,6802415.919704551
517,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
518,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
519,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
520,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
521,DKI JAKARTA,8227419.464774282,7326619.856529598,11466979.966611018
522,BANDUNG,5281078.357615894,7326619.856529598,6802415.919704551
523,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
524,YOGYAKARTA,4791679.339622642,4791679.339622642,6802415.919704551
525,SEMARANG,5119689.802955665,7326619.856529598,6974653.64877161
526,TANGERANG,6509462.142857143,6509462.142857143,6974653.64877161
527,MALANG,5281078.357615894,7326619.856529598,6974653.64877161
528,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
529,SIDOARJO,5281078.357615894,7326619.856529598,6802415.919704551
530,KALIMANTAN TENGAH,6397777.777777778,6000208.808290156,6802415.919704551
531,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
532,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
533,BANDUNG,5281078.357615894,7326619.856529598,6802415.919704551
534,BEKASI,6147304.742647059,7326619.856529598,6974653.64877161
535,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
536,MOJOKERTO,5281078.357615894,7326619.856529598,6802415.919704551
537,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
538,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
539,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
540,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
541,BOGOR,6147304.742647059,7326619.856529598,6802415.919704551
542,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
543,JAWA BARAT,6147304.742647059,7326619.856529598,6802415.919704551
544,SUMATERA UTARA,7616092.593582888,7206423.31372549,11466979.966611018
545,DKI JAKARTA,8227419.464774282,7326619.856529598,11466979.966611018
546,DKI JAKARTA,8227419.464774282,7326619.856529598,11466979.966611018
547,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
548,DENPASAR,7955276.255506608,7955276.255506608,6802415.919704551
549,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
550,BADUNG,7955276.255506608,7955276.255506608,6974653.64877161
551,KARAWANG,6147304.742647059,7326619.856529598,3788580.486935867
552,DKI JAKARTA,8227419.464774282,7326619.856529598,3788580.486935867
553,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
554,ACEH,9222500.0,9222500.0,6802415.919704551
555,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
556,SURABAYA,5281078.357615894,7326619.856529598,6974653.64877161
557,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
558,JAWA TIMUR,5281078.357615894,7326619.856529598,6802415.919704551
559,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
560,ACEH,9222500.0,9222500.0,6802415.919704551
561,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
562,CIKARANG,6509462.142857143,6509462.142857143,6802415.919704551
563,DKI JAKARTA,8227419.464774282,7326619.856529598,3788580.486935867
564,ACEH,9222500.0,9222500.0,6802415.919704551
565,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
566,DKI JAKARTA,8227419.464774282,7326619.856529598,11466979.966611018
567,DENPASAR,7955276.255506608,7955276.255506608,6802415.919704551
568,TANGERANG,6509462.142857143,6509462.142857143,6802415.919704551
569,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
570,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
571,CIKARANG,6509462.142857143,6509462.142857143,11466979.966611018
572,SURABAYA,5281078.357615894,7326619.856529598,6802415.919704551
573,SEMARANG,5119689.802955665,7326619.856529598,11466979.966611018
574,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
575,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
576,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
577,KARAWANG,6147304.742647059,7326619.856529598,3788580.486935867
578,BANDUNG,5281078.357615894,7326619.856529598,6802415.919704551
579,BANDUNG,5281078.357615894,7326619.856529598,6802415.919704551
580,MEDAN,7616092.593582888,7206423.31372549,6802415.919704551
581,BADUNG,7955276.255506608,7955276.255506608,6974653.64877161
582,MAKASSAR,5091700.533333333,5901028.0,6802415.919704551
583,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
584,BALIKPAPAN,6816468.518518519,6000208.808290156,3788580.486935867
585,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
586,TANGERANG,6509462.142857143,6509462.142857143,3788580.486935867
587,BALI,7955276.255506608,7955276.255506608,6802415.919704551
588,SEMARANG,5119689.802955665,7326619.856529598,6802415.919704551
589,SEMARANG,5119689.802955665,7326619.856529598,6802415.919704551
590,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
591,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
592,JAWA BARAT,6147304.742647059,7326619.856529598,6802415.919704551
593,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
594,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
595,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
596,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
597,BALI,7955276.255506608,7955276.255506608,6802415.919704551
598,SURABAYA,5281078.357615894,7326619.856529598,6802415.919704551
599,CIKUPA,6509462.142857143,6509462.142857143,6802415.919704551
600,ACEH,9222500.0,9222500.0,6802415.919704551
601,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
602,MATARAM,5320384.615384615,5320384.615384615,6802415.919704551
603,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
604,DKI JAKARTA,8227419.464774282,7326619.856529598,11466979.966611018
605,KENDARI,5689333.333333333,5901028.0,6802415.919704551
606,TANGERANG,6509462.142857143,6509462.142857143,11466979.966611018
607,DKI JAKARTA,8227419.464774282,7326619.856529598,11466979.966611018
608,BEKASI,6147304.742647059,7326619.856529598,6974653.64877161
609,BANJARMASIN,5879255.319148936,6000208.808290156,6802415.919704551
610,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
611,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
612,DKI JAKARTA,8227419.464774282,7326619.856529598,11466979.966611018
613,KALIMANTAN TENGAH,6397777.777777778,6000208.808290156,6802415.919704551
614,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
615,KEDIRI,5320384.615384615,5320384.615384615,6802415.919704551
616,BALIKPAPAN,6816468.518518519,6000208.808290156,6802415.919704551
617,TANGERANG,6509462.142857143,6509462.142857143,6802415.919704551
618,BALIKPAPAN,6816468.518518519,6000208.808290156,3788580.486935867
619,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
620,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
621,BEKASI,6147304.742647059,7326619.856529598,11466979.966611018
622,BALI,7955276.255506608,7955276.255506608,11466979.966611018
623,DKI JAKARTA,8227419.464774282,7326619.856529598,6974653.64877161
624,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
625,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
626,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
627,ACEH,9222500.0,9222500.0,6802415.919704551
628,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
629,TANAH BUMBU,5879255.319148936,6000208.808290156,6974653.64877161
630,BEKASI,6147304.742647059,7326619.856529598,6802415.919704551
631,TANGERANG,6509462.142857143,6509462.142857143,6802415.919704551
632,JAWA BARAT,6147304.742647059,7326619.856529598,6974653.64877161
633,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
634,BANDUNG,5281078.357615894,7326619.856529598,6802415.919704551
635,SEMARANG,5119689.802955665,7326619.856529598,6802415.919704551
636,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
637,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
638,MAKASSAR,5091700.533333333,5901028.0,6802415.919704551
639,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
640,SUMATERA SELATAN,5834890.172413793,7206423.31372549,6802415.919704551
641,BEKASI,6147304.742647059,7326619.856529598,6802415.919704551
642,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
643,DEPOK,6147304.742647059,7326619.856529598,6802415.919704551
644,TERNATE,4448181.818181818,4448181.818181818,6802415.919704551
645,BADUNG,7955276.255506608,7955276.255506608,6802415.919704551
646,DKI JAKARTA,8227419.464774282,7326619.856529598,11466979.966611018
647,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
648,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
649,TANGERANG,6509462.142857143,6509462.142857143,6802415.919704551
650,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
651,PALEMBANG,5834890.172413793,7206423.31372549,6802415.919704551
652,DKI JAKARTA,8227419.464774282,7326619.856529598,6802415.919704551
